code,area name,index,category,value,average salary
E06000007,Warrington,22,Cardiovascular conditions [Pe5],98.4,#N/A
E06000007,Warrington,23,Dementia [Pe5],101.7,#N/A
E06000007,Warrington,24,Diabetes [Pe5],105.5,#N/A
E06000007,Warrington,25,Kidney and liver disease [Pe5],106,#N/A
E06000007,Warrington,26,Musculoskeletal conditions [Pe5],106.9,#N/A
E06000007,Warrington,27,Respiratory conditions [Pe5],103.3,#N/A
E06000007,Warrington,28,Healthy Lives Domain,107.4,#N/A
E06000007,Warrington,29,Behavioural risk factors [L],104.8,#N/A
E06000007,Warrington,30,Alcohol misuse [L1],93.6,#N/A
E06000007,Warrington,31,Drug misuse [L1],102.6,#N/A
E06000007,Warrington,32,Healthy eating [L1],95.1,#N/A
E06000007,Warrington,33,Physical activity [L1],104.2,#N/A
E06000007,Warrington,34,Sedentary behaviour [L1],99.6,#N/A
E06000007,Warrington,35,Sexually transmitted infections [L1],118,#N/A
E06000007,Warrington,36,Smoking [L1],119.4,#N/A
E06000007,Warrington,37,Children and young people [L],113.1,#N/A
E06000007,Warrington,38,Early years development [L2],115.4,#N/A
E06000007,Warrington,39,Pupil absences [L2],109.4,#N/A
E06000007,Warrington,40,Pupil attainment [L2],120.2,#N/A
E06000007,Warrington,41,Teenage pregnancy [L2],107.4,#N/A
E06000007,Warrington,42,"Young people in education, employment and apprenticeships [L2]",105.7,#N/A
E06000007,Warrington,43,Physiological risk factors [L],102.1,#N/A
E06000007,Warrington,44,High blood pressure [L3],108.9,#N/A
E06000007,Warrington,45,Low birth weight [L3],111.5,#N/A
E06000007,Warrington,46,Overweight and obesity in adults [L3],95.1,#N/A
E06000007,Warrington,47,Overweight and obesity in children [L3],99.9,#N/A
E06000007,Warrington,48,Protective measures [L],103.7,#N/A
E06000007,Warrington,49,Cancer screening attendance [L4],96.8,#N/A
E06000007,Warrington,50,Child vaccination coverage [L4],109.9,#N/A
E06000007,Warrington,51,Healthy Places Domain,110.9,#N/A
E06000007,Warrington,52,Access to green space [Pl],108,#N/A
E06000007,Warrington,53,Private outdoor space [Pl1],108,#N/A
E06000007,Warrington,54,Access to services [Pl],102.1,#N/A
E06000007,Warrington,55,Distance to GP services [Pl2],99.8,#N/A
E06000007,Warrington,56,Distance to pharmacies [Pl2],95.6,#N/A
E06000007,Warrington,57,Distance to sports or leisure facilities [Pl2],99.8,#N/A
E06000007,Warrington,58,Internet access [Pl2],113.5,#N/A
E06000007,Warrington,59,Patients offered acceptable GP practice appointments [Pl2],98.4,#N/A
E06000007,Warrington,60,Crime [Pl],97.6,#N/A
E06000007,Warrington,61,Low-level crime [Pl3],105.7,#N/A
E06000007,Warrington,62,Personal crime [Pl3],89.9,#N/A
E06000007,Warrington,63,Economic and working conditions [Pl],106.7,#N/A
E06000007,Warrington,64,Child poverty [Pl4],104.4,#N/A
E06000007,Warrington,65,Job-related training [Pl4],101.2,#N/A
E06000007,Warrington,66,Unemployment [Pl4],108.5,#N/A
E06000007,Warrington,67,Workplace safety [Pl4],104.6,#N/A
E06000007,Warrington,68,Living conditions [Pl],111.9,#N/A
E06000007,Warrington,69,Air pollution [Pl5],119.7,#N/A
E06000007,Warrington,70,Household overcrowding [Pl5],122.5,#N/A
E06000007,Warrington,71,Noise complaints [Pl5],102,#N/A
E06000007,Warrington,72,Road safety [Pl5],101.7,#N/A
E06000007,Warrington,73,Rough sleeping [Pl5],98.9,#N/A
E06000008,Blackburn with Darwen,1,Healthy People Domain,81.9,22245.6
E06000008,Blackburn with Darwen,2,Difficulties in daily life [Pe],80.8,22245.6
E06000008,Blackburn with Darwen,3,Disability [Pe1],85.8,22245.6
E06000008,Blackburn with Darwen,4,Frailty [Pe1],82.8,22245.6
E06000008,Blackburn with Darwen,5,Mental health [Pe],93.1,22245.6
E06000008,Blackburn with Darwen,6,"Children's social, emotional and mental health [Pe2]",86.4,22245.6
E06000008,Blackburn with Darwen,7,Mental health conditions [Pe2],95,22245.6
E06000008,Blackburn with Darwen,8,Self-harm [Pe2],95.5,22245.6
E06000008,Blackburn with Darwen,9,Suicides [Pe2],101.1,22245.6
E06000008,Blackburn with Darwen,10,Mortality [Pe],76.5,22245.6
E06000008,Blackburn with Darwen,11,Avoidable mortality [Pe3],80.3,22245.6
E06000008,Blackburn with Darwen,12,Infant mortality [Pe3],91.4,22245.6
E06000008,Blackburn with Darwen,13,Life expectancy [Pe3],79.6,22245.6
E06000008,Blackburn with Darwen,14,Mortality from all causes [Pe3],68.2,22245.6
E06000008,Blackburn with Darwen,15,Personal well-being [Pe],90.4,22245.6
E06000008,Blackburn with Darwen,16,Activities in life are worthwhile [Pe4],95.7,22245.6
E06000008,Blackburn with Darwen,17,Feelings of anxiety [Pe4],88.6,22245.6
E06000008,Blackburn with Darwen,18,Happiness [Pe4],94,22245.6
E06000008,Blackburn with Darwen,19,Life satisfaction [Pe4],88.6,22245.6
E06000008,Blackburn with Darwen,20,Physical health conditions [Pe],97.8,22245.6
E06000008,Blackburn with Darwen,21,Cancer [Pe5],103.2,22245.6
E06000008,Blackburn with Darwen,22,Cardiovascular conditions [Pe5],97.4,22245.6
E06000008,Blackburn with Darwen,23,Dementia [Pe5],83.1,22245.6
E06000008,Blackburn with Darwen,24,Diabetes [Pe5],96,22245.6
E06000008,Blackburn with Darwen,25,Kidney and liver disease [Pe5],106.3,22245.6
E06000008,Blackburn with Darwen,26,Musculoskeletal conditions [Pe5],98.8,22245.6
E06000008,Blackburn with Darwen,27,Respiratory conditions [Pe5],98.1,22245.6
E06000008,Blackburn with Darwen,28,Healthy Lives Domain,85,22245.6
E06000008,Blackburn with Darwen,29,Behavioural risk factors [L],79.7,22245.6
E06000008,Blackburn with Darwen,30,Alcohol misuse [L1],87.3,22245.6
E06000008,Blackburn with Darwen,31,Drug misuse [L1],99.7,22245.6
E06000008,Blackburn with Darwen,32,Healthy eating [L1],73.1,22245.6
E06000008,Blackburn with Darwen,33,Physical activity [L1],82.5,22245.6
E06000008,Blackburn with Darwen,34,Sedentary behaviour [L1],75.3,22245.6
E06000008,Blackburn with Darwen,35,Sexually transmitted infections [L1],111.1,22245.6
E06000008,Blackburn with Darwen,36,Smoking [L1],104,22245.6
E06000008,Blackburn with Darwen,37,Children and young people [L],103.2,22245.6
E06000008,Blackburn with Darwen,38,Early years development [L2],104.9,22245.6
E06000008,Blackburn with Darwen,39,Pupil absences [L2],95.9,22245.6
E06000008,Blackburn with Darwen,40,Pupil attainment [L2],109.5,22245.6
E06000008,Blackburn with Darwen,41,Teenage pregnancy [L2],106.2,22245.6
E06000008,Blackburn with Darwen,42,"Young people in education, employment and apprenticeships [L2]",91.2,22245.6
E06000008,Blackburn with Darwen,43,Physiological risk factors [L],78.3,22245.6
E06000008,Blackburn with Darwen,44,High blood pressure [L3],100.6,22245.6
E06000008,Blackburn with Darwen,45,Low birth weight [L3],74.5,22245.6
E06000008,Blackburn with Darwen,46,Overweight and obesity in adults [L3],96.2,22245.6
E06000008,Blackburn with Darwen,47,Overweight and obesity in children [L3],82.1,22245.6
E06000008,Blackburn with Darwen,48,Protective measures [L],90.5,22245.6
E06000008,Blackburn with Darwen,49,Cancer screening attendance [L4],83,22245.6
E06000008,Blackburn with Darwen,50,Child vaccination coverage [L4],100.1,22245.6
E06000008,Blackburn with Darwen,51,Healthy Places Domain,99.7,22245.6
E06000008,Blackburn with Darwen,52,Access to green space [Pl],112.6,22245.6
E06000008,Blackburn with Darwen,53,Private outdoor space [Pl1],112.6,22245.6
E06000008,Blackburn with Darwen,54,Access to services [Pl],108.6,22245.6
E06000008,Blackburn with Darwen,55,Distance to GP services [Pl2],107.6,22245.6
E06000008,Blackburn with Darwen,56,Distance to pharmacies [Pl2],106.8,22245.6
E06000008,Blackburn with Darwen,57,Distance to sports or leisure facilities [Pl2],109.3,22245.6
E06000008,Blackburn with Darwen,58,Internet access [Pl2],108.1,22245.6
E06000008,Blackburn with Darwen,59,Patients offered acceptable GP practice appointments [Pl2],115.9,22245.6
E06000008,Blackburn with Darwen,60,Crime [Pl],94.8,22245.6
E06000008,Blackburn with Darwen,61,Low-level crime [Pl3],105.4,22245.6
E06000008,Blackburn with Darwen,62,Personal crime [Pl3],84.9,22245.6
E06000008,Blackburn with Darwen,63,Economic and working conditions [Pl],82.4,22245.6
E06000008,Blackburn with Darwen,64,Child poverty [Pl4],77,22245.6
E06000008,Blackburn with Darwen,65,Job-related training [Pl4],95.2,22245.6
E06000008,Blackburn with Darwen,66,Unemployment [Pl4],93.3,22245.6
E06000008,Blackburn with Darwen,67,Workplace safety [Pl4],100.2,22245.6
E06000008,Blackburn with Darwen,68,Living conditions [Pl],100.8,22245.6
E06000008,Blackburn with Darwen,69,Air pollution [Pl5],123.9,22245.6
E06000008,Blackburn with Darwen,70,Household overcrowding [Pl5],95.6,22245.6
E06000008,Blackburn with Darwen,71,Noise complaints [Pl5],90.5,22245.6
E06000008,Blackburn with Darwen,72,Road safety [Pl5],99.9,22245.6
E06000008,Blackburn with Darwen,73,Rough sleeping [Pl5],95.4,22245.6
E06000009,Blackpool,1,Healthy People Domain,71.1,20269.6
E06000009,Blackpool,2,Difficulties in daily life [Pe],78,20269.6
E06000009,Blackpool,3,Disability [Pe1],64.3,20269.6
E06000009,Blackpool,4,Frailty [Pe1],99.8,20269.6
E06000009,Blackpool,5,Mental health [Pe],75.5,20269.6
E06000009,Blackpool,6,"Children's social, emotional and mental health [Pe2]",74.4,20269.6
E06000009,Blackpool,7,Mental health conditions [Pe2],90.6,20269.6
E06000009,Blackpool,8,Self-harm [Pe2],90.3,20269.6
E06000009,Blackpool,9,Suicides [Pe2],72,20269.6
E06000009,Blackpool,10,Mortality [Pe],64.8,20269.6
E06000009,Blackpool,11,Avoidable mortality [Pe3],63.1,20269.6
E06000009,Blackpool,12,Infant mortality [Pe3],83,20269.6
E06000009,Blackpool,13,Life expectancy [Pe3],67.2,20269.6
E06000009,Blackpool,14,Mortality from all causes [Pe3],64.5,20269.6
E06000009,Blackpool,15,Personal well-being [Pe],90.2,20269.6
E06000009,Blackpool,16,Activities in life are worthwhile [Pe4],92.2,20269.6
E06000009,Blackpool,17,Feelings of anxiety [Pe4],86.2,20269.6
E06000009,Blackpool,18,Happiness [Pe4],97.6,20269.6
E06000009,Blackpool,19,Life satisfaction [Pe4],89.7,20269.6
E06000009,Blackpool,20,Physical health conditions [Pe],93.8,20269.6
E06000009,Blackpool,21,Cancer [Pe5],96.2,20269.6
E06000009,Blackpool,22,Cardiovascular conditions [Pe5],94.3,20269.6
E06000009,Blackpool,23,Dementia [Pe5],116.3,20269.6
E06000009,Blackpool,24,Diabetes [Pe5],93.1,20269.6
E06000009,Blackpool,25,Kidney and liver disease [Pe5],92.1,20269.6
E06000009,Blackpool,26,Musculoskeletal conditions [Pe5],93.5,20269.6
E06000009,Blackpool,27,Respiratory conditions [Pe5],92.7,20269.6
E06000009,Blackpool,28,Healthy Lives Domain,71.6,20269.6
E06000009,Blackpool,29,Behavioural risk factors [L],73.7,20269.6
E06000009,Blackpool,30,Alcohol misuse [L1],77.9,20269.6
E06000009,Blackpool,31,Drug misuse [L1],86.4,20269.6
E06000009,Blackpool,32,Healthy eating [L1],76.6,20269.6
E06000009,Blackpool,33,Physical activity [L1],78.4,20269.6
E06000009,Blackpool,34,Sedentary behaviour [L1],74,20269.6
E06000009,Blackpool,35,Sexually transmitted infections [L1],110.8,20269.6
E06000009,Blackpool,36,Smoking [L1],89.8,20269.6
E06000009,Blackpool,37,Children and young people [L],85.5,20269.6
E06000009,Blackpool,38,Early years development [L2],102.2,20269.6
E06000009,Blackpool,39,Pupil absences [L2],87.2,20269.6
E06000009,Blackpool,40,Pupil attainment [L2],86.1,20269.6
E06000009,Blackpool,41,Teenage pregnancy [L2],88.9,20269.6
E06000009,Blackpool,42,"Young people in education, employment and apprenticeships [L2]",60.7,20269.6
E06000009,Blackpool,43,Physiological risk factors [L],60.7,20269.6
E06000009,Blackpool,44,High blood pressure [L3],94.7,20269.6
E06000009,Blackpool,45,Low birth weight [L3],92.8,20269.6
E06000009,Blackpool,46,Overweight and obesity in adults [L3],83.6,20269.6
E06000009,Blackpool,47,Overweight and obesity in children [L3],54.8,20269.6
E06000009,Blackpool,48,Protective measures [L],88.7,20269.6
E06000009,Blackpool,49,Cancer screening attendance [L4],77.5,20269.6
E06000009,Blackpool,50,Child vaccination coverage [L4],102.4,20269.6
E06000009,Blackpool,51,Healthy Places Domain,98.1,20269.6
E06000009,Blackpool,52,Access to green space [Pl],104.9,20269.6
E06000009,Blackpool,53,Private outdoor space [Pl1],104.9,20269.6
E06000009,Blackpool,54,Access to services [Pl],113.1,20269.6
E06000009,Blackpool,55,Distance to GP services [Pl2],107.8,20269.6
E06000009,Blackpool,56,Distance to pharmacies [Pl2],112.3,20269.6
E06000009,Blackpool,57,Distance to sports or leisure facilities [Pl2],105.5,20269.6
E06000009,Blackpool,58,Internet access [Pl2],117.5,20269.6
E06000009,Blackpool,59,Patients offered acceptable GP practice appointments [Pl2],99,20269.6
E06000009,Blackpool,60,Crime [Pl],84.9,20269.6
E06000009,Blackpool,61,Low-level crime [Pl3],99.3,20269.6
E06000009,Blackpool,62,Personal crime [Pl3],72.6,20269.6
E06000009,Blackpool,63,Economic and working conditions [Pl],91,20269.6
E06000009,Blackpool,64,Child poverty [Pl4],87.9,20269.6
E06000009,Blackpool,65,Job-related training [Pl4],110.6,20269.6
E06000009,Blackpool,66,Unemployment [Pl4],93.3,20269.6
E06000009,Blackpool,67,Workplace safety [Pl4],108.4,20269.6
E06000009,Blackpool,68,Living conditions [Pl],101.5,20269.6
E06000009,Blackpool,69,Air pollution [Pl5],111.6,20269.6
E06000009,Blackpool,70,Household overcrowding [Pl5],120.5,20269.6
E06000009,Blackpool,71,Noise complaints [Pl5],88.4,20269.6
E06000009,Blackpool,72,Road safety [Pl5],90.3,20269.6
E06000009,Blackpool,73,Rough sleeping [Pl5],92.1,20269.6
E06000049,Cheshire East,1,Healthy People Domain,96.3,29062.8
E06000049,Cheshire East,2,Difficulties in daily life [Pe],94.2,29062.8
E06000049,Cheshire East,3,Disability [Pe1],88,29062.8
E06000049,Cheshire East,4,Frailty [Pe1],102.5,29062.8
E06000049,Cheshire East,5,Mental health [Pe],95.1,29062.8
E06000049,Cheshire East,6,"Children's social, emotional and mental health [Pe2]",103.1,29062.8
E06000049,Cheshire East,7,Mental health conditions [Pe2],92.5,29062.8
E06000049,Cheshire East,8,Self-harm [Pe2],93.2,29062.8
E06000049,Cheshire East,9,Suicides [Pe2],99.8,29062.8
E06000049,Cheshire East,10,Mortality [Pe],106.9,29062.8
E06000049,Cheshire East,11,Avoidable mortality [Pe3],105.9,29062.8
E06000049,Cheshire East,12,Infant mortality [Pe3],103.8,29062.8
E06000049,Cheshire East,13,Life expectancy [Pe3],105.6,29062.8
E06000049,Cheshire East,14,Mortality from all causes [Pe3],108.9,29062.8
E06000049,Cheshire East,15,Personal well-being [Pe],100.8,29062.8
E06000049,Cheshire East,16,Activities in life are worthwhile [Pe4],102.8,29062.8
E06000049,Cheshire East,17,Feelings of anxiety [Pe4],90.7,29062.8
E06000049,Cheshire East,18,Happiness [Pe4],99.7,29062.8
E06000049,Cheshire East,19,Life satisfaction [Pe4],106.1,29062.8
E06000049,Cheshire East,20,Physical health conditions [Pe],90.5,29062.8
E06000049,Cheshire East,21,Cancer [Pe5],88,29062.8
E06000049,Cheshire East,22,Cardiovascular conditions [Pe5],88.8,29062.8
E06000049,Cheshire East,23,Dementia [Pe5],100.1,29062.8
E06000049,Cheshire East,24,Diabetes [Pe5],97.7,29062.8
E06000049,Cheshire East,25,Kidney and liver disease [Pe5],96.3,29062.8
E06000049,Cheshire East,26,Musculoskeletal conditions [Pe5],94.6,29062.8
E06000049,Cheshire East,27,Respiratory conditions [Pe5],90,29062.8
E06000049,Cheshire East,28,Healthy Lives Domain,108.8,29062.8
E06000049,Cheshire East,29,Behavioural risk factors [L],107.3,29062.8
E06000049,Cheshire East,30,Alcohol misuse [L1],95.8,29062.8
E06000049,Cheshire East,31,Drug misuse [L1],110.7,29062.8
E06000049,Cheshire East,32,Healthy eating [L1],93.7,29062.8
E06000049,Cheshire East,33,Physical activity [L1],109.6,29062.8
E06000049,Cheshire East,34,Sedentary behaviour [L1],107.3,29062.8
E06000049,Cheshire East,35,Sexually transmitted infections [L1],112.9,29062.8
E06000049,Cheshire East,36,Smoking [L1],109.6,29062.8
E06000049,Cheshire East,37,Children and young people [L],116.3,29062.8
E06000049,Cheshire East,38,Early years development [L2],113.9,29062.8
E06000049,Cheshire East,39,Pupil absences [L2],107.7,29062.8
E06000049,Cheshire East,40,Pupil attainment [L2],118,29062.8
E06000049,Cheshire East,41,Teenage pregnancy [L2],114.6,29062.8
E06000049,Cheshire East,42,"Young people in education, employment and apprenticeships [L2]",113.1,29062.8
E06000049,Cheshire East,43,Physiological risk factors [L],98.8,29062.8
E06000049,Cheshire East,44,High blood pressure [L3],92,29062.8
E06000049,Cheshire East,45,Low birth weight [L3],108.6,29062.8
E06000049,Cheshire East,46,Overweight and obesity in adults [L3],87.5,29062.8
E06000049,Cheshire East,47,Overweight and obesity in children [L3],99.7,29062.8
E06000049,Cheshire East,48,Protective measures [L],105.9,29062.8
E06000049,Cheshire East,49,Cancer screening attendance [L4],102.1,29062.8
E06000049,Cheshire East,50,Child vaccination coverage [L4],108.4,29062.8
E06000049,Cheshire East,51,Healthy Places Domain,114,29062.8
E06000049,Cheshire East,52,Access to green space [Pl],104,29062.8
E06000049,Cheshire East,53,Private outdoor space [Pl1],104,29062.8
E06000049,Cheshire East,54,Access to services [Pl],92.1,29062.8
E06000049,Cheshire East,55,Distance to GP services [Pl2],91,29062.8
E06000049,Cheshire East,56,Distance to pharmacies [Pl2],93.8,29062.8
E06000049,Cheshire East,57,Distance to sports or leisure facilities [Pl2],91.2,29062.8
E06000049,Cheshire East,58,Internet access [Pl2],98.6,29062.8
E06000049,Cheshire East,59,Patients offered acceptable GP practice appointments [Pl2],102.3,29062.8
E06000049,Cheshire East,60,Crime [Pl],107.6,29062.8
E06000049,Cheshire East,61,Low-level crime [Pl3],112,29062.8
E06000049,Cheshire East,62,Personal crime [Pl3],102.1,29062.8
E06000049,Cheshire East,63,Economic and working conditions [Pl],108.6,29062.8
E06000049,Cheshire East,64,Child poverty [Pl4],108.8,29062.8
E06000049,Cheshire East,65,Job-related training [Pl4],98.3,29062.8
E06000049,Cheshire East,66,Unemployment [Pl4],106.6,29062.8
E06000049,Cheshire East,67,Workplace safety [Pl4],105.5,29062.8
E06000049,Cheshire East,68,Living conditions [Pl],121.6,29062.8
E06000049,Cheshire East,69,Air pollution [Pl5],115.7,29062.8
E06000049,Cheshire East,70,Household overcrowding [Pl5],140.2,29062.8
E06000049,Cheshire East,71,Noise complaints [Pl5],105.5,29062.8
E06000049,Cheshire East,72,Road safety [Pl5],110.1,29062.8
E06000049,Cheshire East,73,Rough sleeping [Pl5],108.8,29062.8
E06000050,Cheshire West and Chester,1,Healthy People Domain,99.5,28080
E06000050,Cheshire West and Chester,2,Difficulties in daily life [Pe],101.5,28080
E06000050,Cheshire West and Chester,3,Disability [Pe1],88.4,28080
E06000050,Cheshire West and Chester,4,Frailty [Pe1],114.1,28080
E06000050,Cheshire West and Chester,5,Mental health [Pe],96.9,28080
E06000050,Cheshire West and Chester,6,"Children's social, emotional and mental health [Pe2]",100.4,28080
E06000050,Cheshire West and Chester,7,Mental health conditions [Pe2],94.3,28080
E06000050,Cheshire West and Chester,8,Self-harm [Pe2],99.8,28080
E06000050,Cheshire West and Chester,9,Suicides [Pe2],96.8,28080
E06000050,Cheshire West and Chester,10,Mortality [Pe],103.6,28080
E06000050,Cheshire West and Chester,11,Avoidable mortality [Pe3],102.4,28080
E06000050,Cheshire West and Chester,12,Infant mortality [Pe3],105.3,28080
E06000050,Cheshire West and Chester,13,Life expectancy [Pe3],101.9,28080
E06000050,Cheshire West and Chester,14,Mortality from all causes [Pe3],104.7,28080
E06000050,Cheshire West and Chester,15,Personal well-being [Pe],95.3,28080
E06000050,Cheshire West and Chester,16,Activities in life are worthwhile [Pe4],99.9,28080
